"eov","period","cell","n","sp","es"
"fish",1970,"836736fffffffff",1,1,NA
"fish",1970,"834d36fffffffff",3,3,NA
"fish",1970,"834d89fffffffff",34,1,NA
"fish",1970,"835f6bfffffffff",2,2,NA
"fish",1970,"836d65fffffffff",1,1,NA
"fish",1970,"836d00fffffffff",2,1,NA
"fish",1970,"836624fffffffff",1,1,NA
"fish",1970,"836744fffffffff",4,3,NA
"fish",1970,"83459efffffffff",6,1,NA
"fish",1970,"836732fffffffff",1,1,NA
"fish",1970,"834ce5fffffffff",1,1,NA
"fish",1970,"8344f3fffffffff",184,69,34.1326295921394
"fish",1970,"834440fffffffff",346,19,11.954368906418
"fish",1970,"83448cfffffffff",42,31,NA
"fish",1970,"832a4bfffffffff",233,126,45.1144940600431
"fish",1970,"834890fffffffff",5010,111,26.0004474978778
"fish",1970,"8348b2fffffffff",932,78,24.3379469125297
"fish",1970,"835f51fffffffff",32,26,NA
"fish",1970,"835f58fffffffff",130,59,35.6112110628784
"fish",1970,"836612fffffffff",103,62,38.7206895446834
"fish",1970,"836620fffffffff",170,138,46.6361290645299
"fish",1970,"83679afffffffff",112,46,29.9024832167498
"fish",1970,"836d68fffffffff",325,186,44.5119329711289
"fish",1970,"834433fffffffff",55,32,30.3800606020362
"fish",1970,"834403fffffffff",62,30,27.6671835366455
"fish",1970,"834c9cfffffffff",3,2,NA
"fish",1970,"836615fffffffff",27,23,NA
"fish",1970,"8344f4fffffffff",26,12,NA
"fish",1970,"83452afffffffff",113,10,9.58970250118286
"fish",1970,"8348b3fffffffff",699,37,18.1566652250424
"fish",1970,"836780fffffffff",2,2,NA
"fish",1970,"834462fffffffff",285,65,24.9842267718916
"fish",1970,"834468fffffffff",208,15,11.5522146375944
"fish",1970,"834996fffffffff",2,2,NA
"fish",1970,"834ceafffffffff",16,9,NA
"fish",1970,"835f41fffffffff",7,6,NA
"fish",1970,"836731fffffffff",11,6,NA
"fish",1970,"83441efffffffff",13,11,NA
"fish",1970,"834406fffffffff",8,5,NA
"fish",1970,"836da9fffffffff",1,1,NA
"fish",1970,"8344e0fffffffff",20,9,NA
"fish",1970,"835f5bfffffffff",11,9,NA
"fish",1970,"834c8efffffffff",14,1,NA
"fish",1970,"834d0afffffffff",8,1,NA
"fish",1970,"836793fffffffff",4,3,NA
"fish",1970,"8344adfffffffff",8,5,NA
"fish",1970,"834465fffffffff",8,6,NA
"fish",1970,"836791fffffffff",2,2,NA
"fish",1970,"83458bfffffffff",2,2,NA
"fish",1970,"8366a2fffffffff",6,6,NA
"fish",1970,"836763fffffffff",5,4,NA
"fish",1970,"834505fffffffff",1,1,NA
"fish",1970,"834d35fffffffff",1,1,NA
"fish",1970,"834404fffffffff",2,2,NA
"fish",1970,"834460fffffffff",1,1,NA
"fish",1970,"8366b0fffffffff",483,282,46.8058585776222
"fish",1970,"8344f2fffffffff",1704,236,36.3659272868627
"fish",1970,"834454fffffffff",1643,260,40.718816772902
"fish",1970,"834473fffffffff",1327,167,38.7851511642162
"fish",1970,"83441dfffffffff",287,98,36.740054069246
"fish",1970,"834894fffffffff",1446,86,26.8550010053143
"fish",1970,"834d12fffffffff",16,16,NA
"fish",1970,"835f43fffffffff",61,19,17.8369003152889
"fish",1970,"835f59fffffffff",42,30,NA
"fish",1970,"836d34fffffffff",25,23,NA
"fish",1970,"8344e6fffffffff",91,41,28.2985417731467
"fish",1970,"835e4cfffffffff",9,8,NA
"fish",1970,"835e4efffffffff",12,9,NA
"fish",1970,"836d75fffffffff",41,24,NA
"fish",1970,"834523fffffffff",9,7,NA
"fish",1970,"834419fffffffff",234,100,36.8419091350187
"fish",1970,"836d6cfffffffff",4,4,NA
"fish",1970,"83450afffffffff",22,3,NA
"fish",1970,"8344aafffffffff",32,17,NA
"fish",1970,"83459dfffffffff",2,2,NA
"fish",1970,"836d29fffffffff",4,4,NA
"fish",1970,"83449dfffffffff",21,20,NA
"fish",1970,"834520fffffffff",14,12,NA
"fish",1970,"834d76fffffffff",11,7,NA
"fish",1970,"83676efffffffff",4,4,NA
"fish",1970,"834598fffffffff",1,1,NA
"fish",1970,"834c99fffffffff",10,6,NA
"fish",1970,"834521fffffffff",4,4,NA
"fish",1970,"8344f5fffffffff",15,6,NA
"fish",1970,"83489efffffffff",12,4,NA
"fish",1970,"8344b3fffffffff",12,1,NA
"fish",1970,"834429fffffffff",2,2,NA
"fish",1970,"834583fffffffff",1,1,NA
"fish",1970,"836d21fffffffff",2,2,NA
"fish",1970,"834c05fffffffff",2,1,NA
"fish",1970,"834cd5fffffffff",2,2,NA
"fish",1970,"8344a0fffffffff",2,2,NA
"fish",1970,"834c06fffffffff",1,1,NA
"fish",1970,"83679cfffffffff",1,1,NA
"fish",1970,"836725fffffffff",2,1,NA
"fish",1970,"8367adfffffffff",1,1,NA
"fish",1970,"834410fffffffff",5,4,NA
"fish",1970,"834d5cfffffffff",1,1,NA
"fish",1970,"835e65fffffffff",4,2,NA
"fish",1970,"834546fffffffff",1,1,NA
"fish",1970,"836d06fffffffff",3,3,NA
"fish",1970,"836d2bfffffffff",29,22,NA
"fish",1970,"836d6bfffffffff",462,224,45.4050605612718
"fish",1970,"834461fffffffff",522,43,21.4595420796331
"fish",1970,"8344a3fffffffff",339,108,35.1666151573734
"fish",1970,"834415fffffffff",25,20,NA
"fish",1970,"834c31fffffffff",1,1,NA
"fish",1970,"834501fffffffff",1,1,NA
"fish",1970,"834522fffffffff",16,16,NA
"fish",1970,"836d2afffffffff",37,24,NA
"fish",1970,"834409fffffffff",204,91,37.1161000733756
"fish",1970,"834895fffffffff",3576,80,22.844003639041
"fish",1970,"834ceefffffffff",6,5,NA
"fish",1970,"836773fffffffff",21,18,NA
"fish",1970,"836d45fffffffff",17,16,NA
"fish",1970,"836d6dfffffffff",27,13,NA
"fish",1970,"834411fffffffff",193,77,36.6070357852138
"fish",1970,"836631fffffffff",52,50,48.1523378582202
"fish",1970,"836754fffffffff",17,12,NA
"fish",1970,"836796fffffffff",6,4,NA
"fish",1970,"834526fffffffff",13,12,NA
"fish",1970,"834549fffffffff",117,39,26.1929700403796
"fish",1970,"834540fffffffff",3,3,NA
"fish",1970,"836d62fffffffff",5,2,NA
"fish",1970,"834c00fffffffff",1,1,NA
"fish",1970,"836701fffffffff",2,2,NA
"fish",1970,"834519fffffffff",14,13,NA
"fish",1970,"834572fffffffff",1,1,NA
"fish",1970,"836d15fffffffff",3,3,NA
"fish",1970,"83450efffffffff",2,2,NA
"fish",1970,"836720fffffffff",2,2,NA
"fish",1970,"836dadfffffffff",1,1,NA
"fish",1970,"835e75fffffffff",1,1,NA
"fish",1970,"83452dfffffffff",1,1,NA
"fish",1970,"8367b3fffffffff",1,1,NA
"fish",1970,"8367b1fffffffff",1,1,NA
"fish",1970,"834455fffffffff",1096,137,30.4115975904458
"fish",1970,"834471fffffffff",388,124,39.0717770751799
"fish",1970,"834416fffffffff",64,47,38.6219537722545
"fish",1970,"836d26fffffffff",12,10,NA
"fish",1970,"834472fffffffff",97,64,39.8149839701511
"fish",1970,"834d74fffffffff",52,42,40.761689291101
"fish",1970,"835e71fffffffff",4,4,NA
"fish",1970,"8344e4fffffffff",175,73,35.1906846116083
"fish",1970,"8344e5fffffffff",693,168,38.6721117004442
"fish",1970,"83446afffffffff",238,13,9.2402485483434
"fish",1970,"834d28fffffffff",63,50,41.7122040072858
"fish",1970,"834446fffffffff",174,40,23.5496151710822
"fish",1970,"834408fffffffff",16,13,NA
"fish",1970,"8344a1fffffffff",40,27,NA
"fish",1970,"834d0bfffffffff",25,4,NA
"fish",1970,"834d1bfffffffff",57,16,14.157894736842
"fish",1970,"834892fffffffff",506,23,13.7479942854007
"fish",1970,"83454dfffffffff",4,4,NA
"fish",1970,"834d0cfffffffff",49,26,NA
"fish",1970,"834d2cfffffffff",20,13,NA
"fish",1970,"836611fffffffff",30,29,NA
"fish",1970,"834c92fffffffff",8,5,NA
"fish",1970,"836d24fffffffff",9,7,NA
"fish",1970,"836772fffffffff",12,9,NA
"fish",1970,"834d92fffffffff",8,8,NA
"fish",1970,"83670dfffffffff",3,3,NA
"fish",1970,"834d21fffffffff",24,13,NA
"fish",1970,"83446dfffffffff",27,5,NA
"fish",1970,"835e45fffffffff",5,3,NA
"fish",1970,"834c32fffffffff",6,3,NA
"fish",1970,"83670cfffffffff",10,5,NA
"fish",1970,"836794fffffffff",4,4,NA
"fish",1970,"835e5dfffffffff",1,1,NA
"fish",1970,"836785fffffffff",1,1,NA
"fish",1970,"834c35fffffffff",28,1,NA
"fish",1970,"836622fffffffff",259,188,46.6439433959395
"fish",1970,"836625fffffffff",80,76,48.3002677702063
"fish",1970,"8366a6fffffffff",80,62,42.7239532619292
"fish",1970,"8366b6fffffffff",299,155,42.9250006688909
"fish",1970,"83679bfffffffff",356,184,44.4588840044292
"fish",1970,"8344a8fffffffff",42,36,NA
"fish",1970,"8344aefffffffff",222,86,31.7018025070244
"fish",1970,"834456fffffffff",1855,246,41.2417325261391
"fish",1970,"834c33fffffffff",364,132,34.2118408248395
"fish",1970,"83670bfffffffff",12,12,NA
"fish",1970,"8344a4fffffffff",5,4,NA
"fish",1970,"834418fffffffff",203,78,35.8445319988836
"fish",1970,"834d2efffffffff",35,22,NA
"fish",1970,"83446cfffffffff",118,54,31.9546568647624
"fish",1970,"835e41fffffffff",20,11,NA
"fish",1970,"836633fffffffff",23,19,NA
"fish",1970,"834ce8fffffffff",28,27,NA
"fish",1970,"834d26fffffffff",16,16,NA
"fish",1970,"8367a2fffffffff",3,3,NA
"fish",1970,"836d74fffffffff",19,16,NA
"fish",1970,"834452fffffffff",155,16,10.3868234945166
"fish",1970,"8344a5fffffffff",25,20,NA
"fish",1970,"8344e1fffffffff",24,7,NA
"fish",1970,"83440efffffffff",7,5,NA
"fish",1970,"834575fffffffff",18,17,NA
"fish",1970,"834c25fffffffff",57,57,49.9999999999998
"fish",1970,"8367b6fffffffff",4,4,NA
"fish",1970,"834cc5fffffffff",16,15,NA
"fish",1970,"835e74fffffffff",22,12,NA
"fish",1970,"83679efffffffff",1,1,NA
"fish",1970,"8366a1fffffffff",1,1,NA
"fish",1970,"835e60fffffffff",17,11,NA
"fish",1970,"8344b4fffffffff",10,7,NA
"fish",1970,"835e64fffffffff",1,1,NA
"fish",1970,"8344acfffffffff",3,3,NA
"fish",1970,"83450dfffffffff",3,3,NA
"fish",1970,"8345a2fffffffff",4,2,NA
"fish",1970,"836746fffffffff",23,5,NA
"fish",1970,"834c9bfffffffff",9,5,NA
"fish",1970,"836635fffffffff",1,1,NA
"fish",1970,"834d2bfffffffff",3,3,NA
"fish",1970,"8344e2fffffffff",3,2,NA
"fish",1970,"834cebfffffffff",1,1,NA
"fish",1970,"834445fffffffff",4,3,NA
"fish",1970,"834421fffffffff",4,3,NA
"fish",1970,"83455efffffffff",1,1,NA
"fish",1970,"835e70fffffffff",1,1,NA
"fish",1970,"83676cfffffffff",4,3,NA
"fish",1970,"836752fffffffff",3,1,NA
"fish",1970,"836768fffffffff",2,1,NA
"fish",1970,"8344abfffffffff",1821,299,40.7396630651316
"fish",1970,"8344f6fffffffff",1312,194,37.6013163744589
"fish",1970,"834ce9fffffffff",14,14,NA
"fish",1970,"835e46fffffffff",952,154,39.5666464293795
"fish",1970,"836d01fffffffff",69,69,49.9999999999994
"fish",1970,"834504fffffffff",4,4,NA
"fish",1970,"834402fffffffff",9,9,NA
"fish",1970,"834992fffffffff",4,4,NA
"fish",1970,"83456cfffffffff",22,14,NA
"fish",1970,"83441cfffffffff",67,40,33.6278833107196
"fish",1970,"834d23fffffffff",123,64,40.3671864587484
"fish",1970,"836756fffffffff",91,67,42.2066385549552
"fish",1970,"836d6efffffffff",41,39,NA
"fish",1970,"835f42fffffffff",45,16,NA
"fish",1970,"836d6afffffffff",43,38,NA
"fish",1970,"834525fffffffff",13,13,NA
"fish",1970,"834d91fffffffff",6,4,NA
"fish",1970,"834444fffffffff",125,18,13.3197683863709
"fish",1970,"834c22fffffffff",29,29,NA
"fish",1970,"834442fffffffff",455,17,10.7794826144521
"fish",1970,"8345b2fffffffff",6,6,NA
"fish",1970,"8366b5fffffffff",23,15,NA
"fish",1970,"8345a3fffffffff",1,1,NA
"fish",1970,"834599fffffffff",7,4,NA
"fish",1970,"835e66fffffffff",1,1,NA
"fish",1970,"836782fffffffff",2,2,NA
"fish",1970,"836d61fffffffff",7,4,NA
"fish",1970,"834c8cfffffffff",10,3,NA
"fish",1970,"834d29fffffffff",1,1,NA
"fish",1970,"835e63fffffffff",4,3,NA
"fish",1970,"834531fffffffff",6,6,NA
"fish",1970,"8367b4fffffffff",6,6,NA
"fish",1970,"834c93fffffffff",8,4,NA
"fish",1970,"834488fffffffff",59,2,1.84745762711864
"fish",1970,"834dadfffffffff",2,1,NA
"fish",1970,"834532fffffffff",3,3,NA
"fish",1970,"834cc4fffffffff",2,1,NA
"fish",1970,"834cf3fffffffff",1,1,NA
"fish",1970,"836606fffffffff",1,1,NA
"fish",1970,"8344b0fffffffff",1,1,NA
"fish",1970,"835e6afffffffff",1,1,NA
"fish",1970,"834584fffffffff",1,1,NA
"fish",1970,"836708fffffffff",2,1,NA
"fish",1980,"834473fffffffff",823,76,27.9819348404411
"fish",1980,"834cdbfffffffff",2,2,NA
"fish",1980,"83676efffffffff",5,3,NA
"fish",1980,"834454fffffffff",3555,69,21.3823857113425
"fish",1980,"8344e6fffffffff",40,29,NA
"fish",1980,"834523fffffffff",60,36,32.5357080603321
"fish",1980,"8366b0fffffffff",128,93,43.2842232192107
"fish",1980,"836755fffffffff",7,6,NA
"fish",1980,"8344f2fffffffff",427,128,35.7494583069639
"fish",1980,"8344aafffffffff",4,4,NA
"fish",1980,"83489efffffffff",3,2,NA
"fish",1980,"834894fffffffff",10,4,NA
"fish",1980,"834419fffffffff",7,7,NA
"fish",1980,"834dabfffffffff",46,1,NA
"fish",1980,"836d75fffffffff",2,2,NA
"fish",1980,"834530fffffffff",1,1,NA
"fish",1980,"834cd4fffffffff",2,2,NA
"fish",1980,"835e65fffffffff",1,1,NA
"fish",1980,"83449dfffffffff",2,2,NA
"fish",1980,"83441dfffffffff",1,1,NA
"fish",1980,"834c14fffffffff",20,1,NA
"fish",1980,"834cd5fffffffff",1,1,NA
"fish",1980,"834521fffffffff",2,1,NA
"fish",1980,"836758fffffffff",4,2,NA
"fish",1980,"834c05fffffffff",4,1,NA
"fish",1980,"834c10fffffffff",54,1,1
"fish",1980,"8344f1fffffffff",1,1,NA
"fish",1980,"834d99fffffffff",248,1,1
"fish",1980,"834546fffffffff",1,1,NA
"fish",1980,"836620fffffffff",579,218,41.3151655795661
"fish",1980,"836780fffffffff",346,134,42.6692734486116
"fish",1980,"836d68fffffffff",197,136,44.5770079692979
"fish",1980,"834890fffffffff",54016,60,23.8706761492466
"fish",1980,"8348b2fffffffff",7450,50,22.4560889521685
"fish",1980,"8344f3fffffffff",916,93,25.4477360909074
"fish",1980,"83679afffffffff",114,35,24.0954792061741
"fish",1980,"835f4bfffffffff",1,1,NA
"fish",1980,"834996fffffffff",3,3,NA
"fish",1980,"8348b3fffffffff",7559,47,21.314149533412
"fish",1980,"834440fffffffff",9,4,NA
"fish",1980,"834d2afffffffff",2,1,NA
"fish",1980,"834433fffffffff",7,7,NA
"fish",1980,"834505fffffffff",13,8,NA
"fish",1980,"834ceafffffffff",11,10,NA
"fish",1980,"836612fffffffff",13,13,NA
"fish",1980,"83448cfffffffff",6,6,NA
"fish",1980,"8344e0fffffffff",88,18,13.3042983405761
"fish",1980,"834403fffffffff",23,3,NA
"fish",1980,"834468fffffffff",64,9,8.34164933385289
"fish",1980,"834daafffffffff",40,1,NA
"fish",1980,"83452afffffffff",1,1,NA
"fish",1980,"836774fffffffff",1,1,NA
"fish",1980,"834465fffffffff",3,3,NA
"fish",1980,"834ce0fffffffff",10,1,NA
"fish",1980,"834d0afffffffff",44,1,NA
"fish",1980,"83441efffffffff",4,2,NA
"fish",1980,"8366a2fffffffff",2,2,NA
"fish",1980,"834498fffffffff",94,1,1
"fish",1980,"834d9dfffffffff",4,1,NA
"fish",1980,"8344a2fffffffff",1,1,NA
"fish",1980,"83448efffffffff",1,1,NA
"fish",1980,"834490fffffffff",4,1,NA
"fish",1980,"834cb6fffffffff",6,1,NA
"fish",1980,"834d10fffffffff",8,1,NA
"fish",1980,"834896fffffffff",4,1,NA
"fish",1980,"834ca1fffffffff",2,1,NA
"fish",1980,"834462fffffffff",1,1,NA
"fish",1980,"834413fffffffff",30,25,NA
"fish",1980,"83441bfffffffff",25,23,NA
"fish",1980,"83448bfffffffff",82,53,37.4839540183785
"fish",1980,"834893fffffffff",6112,47,21.5813708833782
"fish",1980,"834463fffffffff",39,10,NA
"fish",1980,"834cc0fffffffff",79,48,35.9364712569244
"fish",1980,"836d25fffffffff",263,76,36.1203406764913
"fish",1980,"836d69fffffffff",767,269,44.404829761873
"fish",1980,"835e62fffffffff",44,22,NA
"fish",1980,"834412fffffffff",13,8,NA
"fish",1980,"836d63fffffffff",6,6,NA
"fish",1980,"8366b4fffffffff",68,52,39.7361320228588
"fish",1980,"8366a5fffffffff",6,6,NA
"fish",1980,"834d49fffffffff",2,2,NA
"fish",1980,"834d93fffffffff",3,2,NA
"fish",1980,"83441afffffffff",14,14,NA
"fish",1980,"8344b6fffffffff",5,2,NA
"fish",1980,"836d04fffffffff",1,1,NA
"fish",1980,"834c20fffffffff",14,1,NA
"fish",1980,"834cb1fffffffff",8,1,NA
"fish",1980,"835e6cfffffffff",6,4,NA
"fish",1980,"8366a0fffffffff",5,5,NA
"fish",1980,"834c2afffffffff",10,1,NA
"fish",1980,"836d36fffffffff",1,1,NA
"fish",1980,"836764fffffffff",3,3,NA
"fish",1980,"834485fffffffff",1,1,NA
"fish",1980,"834c34fffffffff",396,1,1
"fish",1980,"834d85fffffffff",2,1,NA
"fish",1980,"834d8afffffffff",258,1,1
"fish",1980,"83446efffffffff",5428,71,22.1978448695547
"fish",1980,"836736fffffffff",65,44,36.377014434094
"fish",1980,"836745fffffffff",29,24,NA
"fish",1980,"834c91fffffffff",1,1,NA
"fish",1980,"8344f0fffffffff",258,77,35.6981121719879
"fish",1980,"836610fffffffff",41,33,NA
"fish",1980,"834450fffffffff",129377,129,16.4730859221136
"fish",1980,"834489fffffffff",45,37,NA
"fish",1980,"836616fffffffff",75,42,32.3598875742426
"fish",1980,"834470fffffffff",18,11,NA
"fish",1980,"8366b1fffffffff",18,17,NA
"fish",1980,"834414fffffffff",45,37,NA
"fish",1980,"834c04fffffffff",48,1,NA
"fish",1980,"8344b1fffffffff",4,1,NA
"fish",1980,"834451fffffffff",13,3,NA
"fish",1980,"83448dfffffffff",15,12,NA
"fish",1980,"8344a9fffffffff",3,3,NA
"fish",1980,"836621fffffffff",1,1,NA
"fish",1980,"836d76fffffffff",3,3,NA
"fish",1980,"834d8dfffffffff",52,1,1
"fish",1980,"836732fffffffff",4,3,NA
"fish",1980,"834492fffffffff",2,1,NA
"fish",1980,"834c19fffffffff",24,1,NA
"fish",1980,"834ca4fffffffff",60,1,1
"fish",1980,"8344b5fffffffff",4,4,NA
"fish",1980,"836664fffffffff",3,2,NA
"fish",1980,"834486fffffffff",78,1,1
"fish",1980,"83458efffffffff",1,1,NA
"fish",1980,"834c15fffffffff",20,1,NA
"fish",1980,"834d8cfffffffff",100,1,1
"fish",1980,"834475fffffffff",1,1,NA
"fish",1980,"832adbfffffffff",34,1,NA
"fish",1980,"834436fffffffff",1,1,NA
"fish",1980,"834d9efffffffff",16,1,NA
"fish",1980,"83440bfffffffff",1,1,NA
"fish",1980,"834d83fffffffff",6,1,NA
"fish",1980,"834cc4fffffffff",48,36,NA
"fish",1980,"834531fffffffff",16,16,NA
"fish",1980,"8344abfffffffff",437,154,41.1896408990158
"fish",1980,"8344f6fffffffff",462,89,35.7074427580542
"fish",1980,"834532fffffffff",174,59,27.6116570953218
"fish",1980,"836606fffffffff",110,79,41.6488687835718
"fish",1980,"836d6afffffffff",166,103,42.4938207353164
"fish",1980,"834488fffffffff",2,2,NA
"fish",1980,"836756fffffffff",157,131,47.1229315168088
"fish",1980,"836d6efffffffff",34,29,NA
"fish",1980,"834d91fffffffff",8,7,NA
"fish",1980,"8345b2fffffffff",15,15,NA
"fish",1980,"8344b0fffffffff",6,3,NA
"fish",1980,"8366b5fffffffff",1,1,NA
"fish",1980,"834442fffffffff",317,14,9.71585060515669
"fish",1980,"834c8cfffffffff",4,1,NA
"fish",1980,"83455bfffffffff",8,4,NA
"fish",1980,"834c22fffffffff",48,1,NA
"fish",1980,"834dadfffffffff",94,1,1
"fish",1980,"836d35fffffffff",2,2,NA
"fish",1980,"836d64fffffffff",1,1,NA
"fish",1980,"834ca2fffffffff",30,1,NA
"fish",1980,"8345a3fffffffff",2,2,NA
"fish",1980,"834c03fffffffff",86,1,1
"fish",1980,"836782fffffffff",1,1,NA
"fish",1980,"834496fffffffff",78,1,1
"fish",1980,"834c84fffffffff",92,1,1
"fish",1980,"834446fffffffff",385,42,19.9341310701318
"fish",1980,"834471fffffffff",227,79,36.2953803469156
"fish",1980,"834892fffffffff",5119,45,21.2318660804392
"fish",1980,"8344e4fffffffff",45,17,NA
"fish",1980,"834455fffffffff",1710,86,30.7831943614604
"fish",1980,"836613fffffffff",56,27,25.2639420328099
"fish",1980,"836611fffffffff",31,22,NA
"fish",1980,"834c32fffffffff",22,1,NA
"fish",1980,"834c94fffffffff",14,1,NA
"fish",1980,"8344a1fffffffff",6,6,NA
"fish",1980,"83446afffffffff",22,7,NA
"fish",1980,"8344e5fffffffff",28,9,NA
"fish",1980,"836d24fffffffff",1,1,NA
"fish",1980,"836762fffffffff",3,3,NA
"fish",1980,"834416fffffffff",12,9,NA
"fish",1980,"834472fffffffff",5,5,NA
"fish",1980,"834408fffffffff",3,2,NA
"fish",1980,"834499fffffffff",10,1,NA
"fish",1980,"834d28fffffffff",4,1,NA
"fish",1980,"834c12fffffffff",154,1,1
"fish",1980,"834c16fffffffff",196,1,1
"fish",1980,"834c21fffffffff",2,1,NA
"fish",1980,"834d1bfffffffff",26,1,NA
"fish",1980,"834d92fffffffff",12,1,NA
"fish",1980,"83458dfffffffff",1,1,NA
"fish",1980,"834484fffffffff",1,1,NA
"fish",1980,"835e5dfffffffff",2,2,NA
"fish",1980,"834d0bfffffffff",1,1,NA
"fish",1980,"834c35fffffffff",114,1,1
"fish",1980,"834d1afffffffff",42,1,NA
"fish",1980,"834caefffffffff",10,1,NA
"fish",1980,"836631fffffffff",122,76,38.6242817099836
"fish",1980,"836d6bfffffffff",732,207,36.2315069160018
"fish",1980,"8344a3fffffffff",123,57,33.4308391052093
"fish",1980,"834895fffffffff",36554,71,23.7090685103122
"fish",1980,"834ceefffffffff",49,36,NA
"fish",1980,"83674afffffffff",3,3,NA
"fish",1980,"834cb3fffffffff",23,6,NA
"fish",1980,"834d80fffffffff",2,1,NA
"fish",1980,"834461fffffffff",12,3,NA
"fish",1980,"834494fffffffff",21,2,NA
"fish",1980,"834c8afffffffff",2,2,NA
"fish",1980,"834549fffffffff",1,1,NA
"fish",1980,"834c31fffffffff",200,1,1
"fish",1980,"834d13fffffffff",30,1,NA
"fish",1980,"834483fffffffff",3,3,NA
"fish",1980,"83675bfffffffff",3,2,NA
"fish",1980,"834481fffffffff",4,2,NA
"fish",1980,"834cc1fffffffff",1,1,NA
"fish",1980,"836d6dfffffffff",2,2,NA
"fish",1980,"835e6dfffffffff",1,1,NA
"fish",1980,"83450efffffffff",1,1,NA
"fish",1980,"834cf5fffffffff",2,1,NA
"fish",1980,"834516fffffffff",1,1,NA
"fish",1980,"834c11fffffffff",26,1,NA
"fish",1980,"834c30fffffffff",92,1,1
"fish",1980,"834558fffffffff",1,1,NA
"fish",1980,"834415fffffffff",1,1,NA
"fish",1980,"834445fffffffff",31,6,NA
"fish",1980,"834ce8fffffffff",14,12,NA
"fish",1980,"836622fffffffff",400,220,45.6708845609916
"fish",1980,"836625fffffffff",572,272,46.1632448393726
"fish",1980,"8366b6fffffffff",138,102,45.2509629684952
"fish",1980,"83679bfffffffff",102,68,37.7734500780846
"fish",1980,"834456fffffffff",23759,148,18.4119655201642
"fish",1980,"834452fffffffff",170,26,12.9827828008804
"fish",1980,"834cc5fffffffff",6,6,NA
"fish",1980,"8344a8fffffffff",30,20,NA
"fish",1980,"834418fffffffff",21,15,NA
"fish",1980,"8344aefffffffff",15,11,NA
"fish",1980,"834cebfffffffff",5,5,NA
"fish",1980,"834cb2fffffffff",26,1,NA
"fish",1980,"83440efffffffff",46,14,NA
"fish",1980,"83446cfffffffff",40,13,NA
"fish",1980,"8366a1fffffffff",8,8,NA
"fish",1980,"83455efffffffff",18,9,NA
"fish",1980,"834d09fffffffff",2,1,NA
"fish",1980,"834d98fffffffff",72,1,1
"fish",1980,"836d74fffffffff",7,7,NA
"fish",1980,"834cd6fffffffff",4,2,NA
"fish",1980,"8344a5fffffffff",9,6,NA
"fish",1980,"8344b4fffffffff",1,1,NA
"fish",1980,"834509fffffffff",7,7,NA
"fish",1980,"83449efffffffff",22,1,NA
"fish",1980,"834d2efffffffff",6,1,NA
"fish",1980,"834464fffffffff",8,2,NA
"fish",1980,"835e70fffffffff",11,4,NA
"fish",1980,"834d8efffffffff",14,1,NA
"fish",1980,"834ca5fffffffff",32,1,NA
"fish",1980,"835e64fffffffff",1,1,NA
"fish",1980,"836746fffffffff",1,1,NA
"fish",1980,"834cdafffffffff",1,1,NA
"fish",1990,"83446efffffffff",10326,66,21.8140239570111
"fish",1990,"834470fffffffff",3055,127,12.2670245902342
"fish",1990,"834475fffffffff",2648,35,9.88341456111139
"fish",1990,"834489fffffffff",1132,41,9.89644730903133
"fish",1990,"83454efffffffff",514,15,8.02855933813065
"fish",1990,"832adbfffffffff",61,8,7.44984717977214
"fish",1990,"83458afffffffff",138,66,35.4690896728221
"fish",1990,"834ccdfffffffff",836,9,7.90928160168661
"fish",1990,"835e4dfffffffff",600,18,9.89502012152014
"fish",1990,"834450fffffffff",117506,110,15.0255553773954
"fish",1990,"834d8dfffffffff",26,7,NA
"fish",1990,"836735fffffffff",319,146,42.0508423736622
"fish",1990,"834486fffffffff",913,39,16.7051001267678
"fish",1990,"8344f0fffffffff",1758,114,34.4951282104862
"fish",1990,"834414fffffffff",5282,148,29.8190990039698
