"cell","spue","effort","target"
"855e711bfffffff",1,1,1
"855e718bfffffff",1,15,15
"8544ae6bfffffff",1,1,1
"8544b193fffffff",1,1,1
"8544324bfffffff",0,2,0
"85443323fffffff",0,4,0
"854cc0abfffffff",0,1,0
"8545323bfffffff",0,1,0
"85446483fffffff",0,1,0
"856c251bfffffff",0,1,0
"856d4ac3fffffff",0,1,0
"856d5417fffffff",0,1,0
"856d5ccffffffff",0,1,0
"854495a7fffffff",0,1,0
"85449937fffffff",0,1,0
"855e5c47fffffff",0,3,0
"856c2247fffffff",0,1,0
"856c2d83fffffff",0,2,0
"856c307bfffffff",0,1,0
"856c353bfffffff",0,3,0
"856c35cbfffffff",0,1,0
"856d4303fffffff",0,1,0
"856d5063fffffff",0,1,0
"856d50cffffffff",0,1,0
"856d51cbfffffff",0,1,0
"856d5e0ffffffff",0,1,0
"856da90ffffffff",0,1,0
"8545a303fffffff",0,1,0
"85440b27fffffff",0,1,0
"85441167fffffff",0,1,0
"85441513fffffff",0,2,0
"8544158bfffffff",0,1,0
"8544657bfffffff",0,1,0
"8544666ffffffff",0,1,0
"8566b2b3fffffff",0,7,0
"856722abfffffff",0,1,0
"85673507fffffff",0,1,0
"8567410ffffffff",0,4,0
"85674137fffffff",0,2,0
"8567446bfffffff",0,1,0
"856750dbfffffff",0,1,0
"8567693bfffffff",0,1,0
"85676d67fffffff",0,1,0
"85677373fffffff",0,1,0
"856c0453fffffff",0,1,0
"856c2883fffffff",0,2,0
"856c2c33fffffff",0,1,0
"856c2ca3fffffff",0,2,0
"856d0643fffffff",0,1,0
"856d08abfffffff",0,1,0
"856d0c4ffffffff",0,1,0
"856d4067fffffff",0,2,0
"856d412bfffffff",0,1,0
"856d445bfffffff",0,1,0
"856d5177fffffff",0,1,0
"856d51d7fffffff",0,1,0
"856d524bfffffff",0,2,0
"856d580bfffffff",0,1,0
"856d5caffffffff",0,1,0
"856d5e1bfffffff",0,1,0
"856d73a7fffffff",0,1,0
"85448947fffffff",0,2,0
"85448dabfffffff",0,3,0
"854ce827fffffff",0,2,0
"854ce9cffffffff",0,1,0
"855e468bfffffff",0,1,0
"855e71affffffff",0,2,0
"855e7537fffffff",0,1,0
"8566204bfffffff",0,1,0
"8544f643fffffff",0,2,0
"85450583fffffff",0,1,0
"85441c4ffffffff",0,2,0
"85441c8ffffffff",0,1,0
"8544aeaffffffff",0,2,0
"8544aebbfffffff",0,1,0
"854c053bfffffff",0,1,0
"85454b3bfffffff",0,3,0
"8545590bfffffff",0,1,0
"8545596bfffffff",0,6,0
"85455b0bfffffff",0,6,0
"85455b43fffffff",0,6,0
"85455b4ffffffff",0,1,0
"85455b6bfffffff",0,1,0
"85455bcbfffffff",0,3,0
"85456d07fffffff",0,23,0
"85456da3fffffff",0,23,0
"85440b17fffffff",0,2,0
"85440bc3fffffff",0,2,0
"85440d2ffffffff",0,6,0
"85440d73fffffff",0,1,0
"85440d8ffffffff",0,2,0
"85440ebbfffffff",0,2,0
"85446423fffffff",0,17,0
"8544648ffffffff",0,2,0
"85446603fffffff",0,11,0
"85446697fffffff",0,1,0
"85447013fffffff",0,174,0
"85447047fffffff",0,159,0
"85447083fffffff",0,28,0
"854472abfffffff",0,342,0
"854472bbfffffff",0,98,0
"854472c7fffffff",0,33,0
"85447403fffffff",0,4,0
"8544748bfffffff",0,2,0
"8544751bfffffff",0,19,0
"8566b00bfffffff",0.272727272727273,11,3
"8566b0a7fffffff",0.6,15,9
"8566b6a7fffffff",0.333333333333333,3,1
"856c0433fffffff",0,3,0
"856c0497fffffff",0,1,0
"856c04abfffffff",0,1,0
"856c20cbfffffff",0,2,0
"856c211bfffffff",0,3,0
"856c2283fffffff",0,5,0
"856c236bfffffff",0,3,0
"856c240bfffffff",0,2,0
"856c25bbfffffff",0,1,0
"856c2613fffffff",0,2,0
"856c2e43fffffff",0,5,0
"856c3283fffffff",0,2,0
"856d08b7fffffff",0,2,0
"856d0bc3fffffff",0,3,0
"856d0e97fffffff",0,3,0
"856d0edbfffffff",0,1,0
"856d10a3fffffff",0,2,0
"856d140ffffffff",0,1,0
"856d1427fffffff",0,2,0
"856d1473fffffff",0,3,0
"856d1567fffffff",0,2,0
"856d189bfffffff",0,2,0
"856d1a1bfffffff",0,4,0
"856d1bb3fffffff",0,4,0
"856d1c03fffffff",0,4,0
"856d2647fffffff",0,23,0
"856d4243fffffff",0,3,0
"856d428ffffffff",0,2,0
"856d4e4bfffffff",0,2,0
"856d52bbfffffff",0,3,0
"856d5583fffffff",0,2,0
"856d566bfffffff",0,5,0
"856d5c9bfffffff",0,4,0
"856d6a93fffffff",0,1,0
"856d6b07fffffff",0,3,0
"856d6e47fffffff",0,3,0
"856d701bfffffff",0,4,0
"856d70c7fffffff",0,5,0
"856d7187fffffff",0,1,0
"856d719bfffffff",0,2,0
"856d724bfffffff",0,5,0
"856d754bfffffff",0,1,0
"8544767bfffffff",0,2,0
"854476affffffff",0,1,0
"8544890bfffffff",0,3,0
"85448d2ffffffff",0,12,0
"85448d6bfffffff",0,1,0
"8544004bfffffff",0,3,0
"85440053fffffff",0,1,0
"8544005bfffffff",0,4,0
"85440093fffffff",0,1,0
"854400d3fffffff",0,3,0
"854402a7fffffff",0,2,0
"8544038ffffffff",0,3,0
"854403c7fffffff",0,3,0
"8544068bfffffff",0,3,0
"85440817fffffff",0,2,0
"85440833fffffff",0,7,0
"8544085bfffffff",0,4,0
"854cee77fffffff",0,1,0
"854d4a03fffffff",0.5,2,1
"854d4a23fffffff",0.666666666666667,3,2
"855e4373fffffff",0,5,0
"855e43c3fffffff",0.0909090909090909,22,2
"855e43d7fffffff",0,10,0
"855e4623fffffff",0.19047619047619,21,4
"855e4e5bfffffff",0,1,0
"855e5caffffffff",0,1,0
"855e5d93fffffff",0.363636363636364,33,12
"855e6663fffffff",0,12,0
"8544b10ffffffff",0,81,0
"8544b13bfffffff",0,895,0
"8544b173fffffff",0,31,0
"85442303fffffff",0.0769230769230769,13,1
"85442967fffffff",0,3,0
"85442a3bfffffff",0,1,0
"85442dc3fffffff",0.166666666666667,6,1
"8544330ffffffff",0,1,0
"85443327fffffff",0,2,0
"854cb27bfffffff",0,1,0
"85446463fffffff",0,20,0
"85663377fffffff",0,1,0
"856c216bfffffff",0,3,0
"856c2363fffffff",0,4,0
"856c2d47fffffff",0,9,0
"856d4acbfffffff",0,3,0
"856d4caffffffff",0,3,0
"856d5a93fffffff",0,5,0
"856d5d13fffffff",0,3,0
"85448593fffffff",0,1,0
"85448d6ffffffff",0,3,0
"8544b50bfffffff",0,41,0
"854cc0b3fffffff",0,1,0
"854cc0cffffffff",0,1,0
"854cc193fffffff",0,1,0
"854ce807fffffff",0,1,0
"85450e77fffffff",0,90,0
"854523d3fffffff",0,1,0
"854549bbfffffff",0,14,0
"854c9a13fffffff",0,2,0
"85440aa7fffffff",0,2,0
"85446677fffffff",0,5,0
"856743a3fffffff",0,68,0
"856d0083fffffff",0,2,0
"856d4ddbfffffff",0,3,0
"85448603fffffff",0,130,0
"854499a7fffffff",0,1,0
"85440647fffffff",0,8,0
"855e436ffffffff",0,2,0
"855f4977fffffff",0,15,0
"855f4b37fffffff",0,8,0
"855f4b3bfffffff",0,10,0
"85454a7bfffffff",0,1,0
"85459803fffffff",0,1,0
"85459837fffffff",0,1,0
"854598b3fffffff",0,3,0
"854598bbfffffff",0.333333333333333,9,3
"85446053fffffff",0,4,0
"8544649bfffffff",0,2,0
"85447223fffffff",0,20,0
"8566b21bfffffff",0,2,0
"8566b25bfffffff",0,1,0
"856c23abfffffff",0,2,0
"856c2d57fffffff",0,1,0
"856d00bbfffffff",0,4,0
"856d094bfffffff",0,2,0
"856d0c2bfffffff",0,2,0
"856d0ccffffffff",0,4,0
"856d1053fffffff",0,3,0
"856d48dbfffffff",0,4,0
"856d502bfffffff",0,7,0
"856d6adbfffffff",0,2,0
"856d704ffffffff",0,2,0
"856d7057fffffff",0,3,0
"856d7367fffffff",0,2,0
"854489bbfffffff",0,2,0
"85440057fffffff",0,1,0
"85440333fffffff",0,1,0
"85440807fffffff",0,2,0
"855f5847fffffff",0.5,2,1
"8544ab53fffffff",0,3,0
"8544b56ffffffff",0,4,0
"8544f2cbfffffff",0.0151515151515152,66,1
"85489233fffffff",0,1,0
"8548924bfffffff",0,1,0
"85489253fffffff",0,1,0
"854892a3fffffff",0,2,0
"8548942ffffffff",0,5,0
"85489487fffffff",0,1,0
"854992bbfffffff",0,3,0
"8549931bfffffff",0,14,0
"85499347fffffff",0,2,0
"854993dbfffffff",0,7,0
"854c9433fffffff",0,1,0
"854c9483fffffff",0,2,0
"854c9ab3fffffff",0,4,0
"8545882ffffffff",0,6,0
"85458aabfffffff",0,1,0
"85458b93fffffff",0,1,0
"85489087fffffff",0,1,0
"85440a8ffffffff",0,1,0
"85440b07fffffff",0,1,0
"85440b43fffffff",0,3,0
"85440b63fffffff",0,3,0
"85440ba3fffffff",0,1,0
"85441023fffffff",0,2,0
"85441097fffffff",0,1,0
"8544111bfffffff",0,1,0
"8544112bfffffff",0,1,0
"854411bbfffffff",0,4,0
"854412bbfffffff",0,1,0
"85441443fffffff",0,3,0
"85441593fffffff",0,3,0
"85441623fffffff",0,2,0
"8544543bfffffff",0,4,0
"854454a7fffffff",0,1,0
"854454affffffff",0,3,0
"8544550bfffffff",0,1,0
"85445607fffffff",0,1,0
"8544560bfffffff",0,4,0
"85445637fffffff",0,2,0
"85446067fffffff",0,2,0
"8544606ffffffff",0,1,0
"85446143fffffff",0,1,0
"85446177fffffff",0,1,0
"854461abfffffff",0,4,0
"854461d3fffffff",0,1,0
"85446207fffffff",0,1,0
"85446227fffffff",0,3,0
"85446287fffffff",0,1,0
"854462a3fffffff",0,7,0
"854462b3fffffff",0,4,0
"85446303fffffff",0,2,0
"854463affffffff",0,2,0
"854463b3fffffff",0,2,0
"854463dbfffffff",0,2,0
"85446523fffffff",0,1,0
"8544653bfffffff",0,1,0
"85446557fffffff",0,2,0
"8544662ffffffff",0,1,0
"85446cc7fffffff",0,38,0
"85446ccffffffff",0,946,0
"85446e8bfffffff",0,195,0
"85446ec3fffffff",0,1,0
"85447023fffffff",0,1,0
"85447113fffffff",0,1,0
"85447183fffffff",0,1,0
"8544718ffffffff",0,1,0
"8544719bfffffff",0,1,0
"854471d7fffffff",0,1,0
"85447303fffffff",0,5,0
"85447387fffffff",0,3,0
"854473d7fffffff",0,3,0
"8544750ffffffff",0,7,0
"85663163fffffff",0,1,0
"85670b23fffffff",0,3,0
"856c2697fffffff",0,1,0
"856c31abfffffff",0,1,0
"856d000bfffffff",0,1,0
"856d008ffffffff",0,5,0
"856d0c83fffffff",0,1,0
"856d0dd3fffffff",0,1,0
"856d2b23fffffff",0,4,0
"856d46dbfffffff",0,1,0
"856d4d3bfffffff",0,2,0
"856d5d97fffffff",0,2,0
"856d6e1bfffffff",0,3,0
"856d70cbfffffff",0,1,0
"856d725bfffffff",0,2,0
"856d7603fffffff",0,2,0
"856d76abfffffff",0,1,0
"856da917fffffff",0,1,0
"8544846bfffffff",0,1,0
"8544855bfffffff",0,2,0
"854485abfffffff",0,1,0
"854486b7fffffff",0,2,0
"85448903fffffff",0,6,0
"85449607fffffff",0,1,0
"8544a19bfffffff",0,271,0
"8544a26ffffffff",0,1,0
"8544a3b3fffffff",0,1,0
"8544a3c7fffffff",0,1,0
"8544a85bfffffff",0,7,0
"854402b3fffffff",0,1,0
"854402c3fffffff",0,1,0
"854402dbfffffff",0,2,0
"8544066ffffffff",0,2,0
"854cea83fffffff",0,1,0
"855e5ccbfffffff",0,2,0
"855e5d4bfffffff",0,1,0
"855e62cbfffffff",0,3,0
"855e71a3fffffff",0,5,0
"855f4b2bfffffff",0,1,0
"856612c7fffffff",0,2,0
"8544ab07fffffff",0,8,0
"8544ab1bfffffff",0,6,0
"8544ab6ffffffff",0,4,0
"8544b0bbfffffff",0,1,0
"8544d4d3fffffff",0,3,0
"8544e46bfffffff",0,14,0
"8544e513fffffff",0,4,0
"8544e543fffffff",0,4,0
"8544e58bfffffff",0,8,0
"8544e5abfffffff",0,2,0
"8544f04bfffffff",0,8,0
"8544f06bfffffff",0.333333333333333,9,3
"8544f06ffffffff",0,66,0
"8544f2bbfffffff",0,6,0
"8544f2c3fffffff",0,71,0
"8544f3c3fffffff",0.5,6,3
"8544f653fffffff",0.2,5,1
"8544f65bfffffff",0,5,0
"8544f6cbfffffff",0,5,0
"8544f6dbfffffff",0,11,0
"85450103fffffff",0,3,0
"8545050bfffffff",0,5,0
"85450517fffffff",0,191,0
"8544180bfffffff",0,8,0
"85441897fffffff",0,4,0
"854418c3fffffff",0,1,0
"85441963fffffff",0,3,0
"8544198ffffffff",0,5,0
"854419abfffffff",0,7,0
"854419c7fffffff",0,2,0
"85441a97fffffff",0,3,0
"85441b4ffffffff",0,1,0
"85441b53fffffff",0,1,0
"85441b8ffffffff",0,1,0
"85441ba3fffffff",0,4,0
"85441c03fffffff",0,2,0
"85441c33fffffff",0,2,0
"85441d43fffffff",0,1,0
"85441e07fffffff",0,14,0
"85441eb3fffffff",0,5,0
"854444bbfffffff",0,2,0
"854444d3fffffff",0,2,0
"85489457fffffff",0,1,0
"854894c3fffffff",0,1,0
"854896dbfffffff",0,35,0
"854cd18bfffffff",0,1,0
"854cd82bfffffff",0,1,0
"8545400bfffffff",0,1,0
"85454917fffffff",0,8,0
"85454943fffffff",0,2,0
"85454997fffffff",0,11,0
"854549abfffffff",0,15,0
"854549c3fffffff",0,1,0
"854549d3fffffff",0,1,0
"85454a23fffffff",0,1,0
"85454b1bfffffff",0,3,0
"85454b63fffffff",0,5,0
"85454d2ffffffff",0,9,0
"85454d83fffffff",0,1,0
"85454d87fffffff",0,2,0
"85454da7fffffff",0,1,0
"85455a6bfffffff",0,2,0
"85455a7bfffffff",0,1,0
"85455b47fffffff",0,1,0
"85455ec7fffffff",0,1,0
"85456053fffffff",0,1,0
"85456423fffffff",0,1,0
"854589c3fffffff",0.5,2,1
"854409c3fffffff",0,2,0
"85440c5bfffffff",0,1,0
"85440ccffffffff",0,1,0
"85440da7fffffff",0,45,0
"854414cffffffff",0,1,0
"854454c3fffffff",0,1,0
"85446407fffffff",0,6,0
"85446467fffffff",0,3,0
"854464b7fffffff",0,5,0
"854466b3fffffff",0,7,0
"854472d3fffffff",0,5,0
"8544744bfffffff",0,1,0
"8544755bfffffff",0,19,0
"854475b3fffffff",0,10,0
"854475c3fffffff",0,11,0
"854475cffffffff",0,14,0
"8566b183fffffff",0,1,0
"85672103fffffff",0,1,0
"8567896ffffffff",0,1,0
"856c2553fffffff",0,1,0
"856d118bfffffff",0,1,0
"856d56c3fffffff",0,4,0
"85447633fffffff",0,1,0
"854476bbfffffff",0,1,0
"85448003fffffff",0,1,0
"8544807bfffffff",0,1,0
"854483bbfffffff",0,1,0
"85448457fffffff",0,1,0
"85448e73fffffff",0,1,0
"85449263fffffff",0,1,0
"8544983bfffffff",0,1,0
"85449907fffffff",0,1,0
"85449943fffffff",0,1,0
"85449a57fffffff",0,1,0
"85449c0bfffffff",0,1,0
"85449e67fffffff",0,1,0
"85449eb3fffffff",0,1,0
"8544a253fffffff",0,1,0
"852ac923fffffff",0,1,0
"85440597fffffff",0,1,0
"854ce953fffffff",0,1,0
"854ce967fffffff",0,1,0
"854cf11bfffffff",0.5,2,1
"854cf257fffffff",0,1,0
"854cf697fffffff",0,1,0
"854d49b7fffffff",0,2,0
"854d7693fffffff",0,1,0
"854d8373fffffff",0,1,0
"854d8477fffffff",0,1,0
"854d8543fffffff",0,1,0
"854d862ffffffff",0,1,0
"854d868bfffffff",0,2,0
"854d91bbfffffff",0,1,0
"854d964bfffffff",0,1,0
"854d9683fffffff",0,1,0
"854d96d7fffffff",0,1,0
"854d9c83fffffff",0,1,0
"854da183fffffff",0,1,0
"854da217fffffff",0,1,0
"854da257fffffff",0,1,0
"854db01bfffffff",0,1,0
"854db113fffffff",0,1,0
"854db197fffffff",0,1,0
"854db1cbfffffff",0,1,0
"854db257fffffff",0,1,0
"854db323fffffff",0,1,0
"854db3bbfffffff",0,1,0
"854db547fffffff",0,1,0
"855e4053fffffff",0,5,0
"855e4293fffffff",0,4,0
"855e429bfffffff",0.5,2,1
"855e4307fffffff",0,1,0
"855e468ffffffff",0,3,0
"855e4b2ffffffff",0,1,0
"855e59a7fffffff",0,1,0
"855e5cc3fffffff",0,1,0
"855e666ffffffff",0,3,0
"855e712ffffffff",0,2,0
"8566157bfffffff",0,1,0
"8544abcffffffff",0,1,0
"8544b277fffffff",0,1,0
"8544298ffffffff",0,1,0
"85442b37fffffff",0,1,0
"85443033fffffff",0,2,0
"8544322ffffffff",0,1,0
"854ce0bbfffffff",0,1,0
"8545582ffffffff",0,1,0
"85455b1bfffffff",0,1,0
"856c0443fffffff",0,1,0
"856c04d3fffffff",0,1,0
"856c059bfffffff",0,1,0
"856c21a7fffffff",0,6,0
"856c262bfffffff",0,1,0
"856c264ffffffff",0,2,0
"856c2677fffffff",0,1,0
"856c312ffffffff",0,1,0
"856c3167fffffff",0,2,0
"856c3173fffffff",0,1,0
"856c3343fffffff",0,1,0
"856c33affffffff",0,4,0
"856d0a6ffffffff",0,1,0
"856d400bfffffff",0,1,0
"856d402bfffffff",0,1,0
"856d404ffffffff",0,1,0
"856d412ffffffff",0,2,0
"856d4993fffffff",0,2,0
"856d5083fffffff",0,2,0
"856d51c7fffffff",0,1,0
"856d527bfffffff",0,1,0
"856d52b3fffffff",0,1,0
"856d54b3fffffff",0,1,0
"856d54d3fffffff",0,1,0
"856d5567fffffff",0,1,0
"856d562ffffffff",0,1,0
"856d5c93fffffff",0,3,0
"856dad07fffffff",0,2,0
"854c0293fffffff",1,1,1
"854c222bfffffff",1,1,1
"854c2a0ffffffff",1,1,1
"854c8373fffffff",1,1,1
"854cab43fffffff",1,1,1
"854cab53fffffff",1,18,18
"8566a24bfffffff",1,1,1
"8566b0c3fffffff",0.6,5,3
"8566b467fffffff",1,19,19
"856d042ffffffff",0,1,0
"856d146bfffffff",1,1,1
"856d1593fffffff",1,33,33
"856d62b3fffffff",1,4,4
"856d62d3fffffff",1,1,1
"856d62dbfffffff",1,2,2
"856d63c7fffffff",0,1,0
"856d6847fffffff",1,10,10
"856d687bfffffff",1,1,1
"856d68cbfffffff",1,54,54
"856d696bfffffff",1,2,2
"856d6babfffffff",0,2,0
"856d742bfffffff",1,7,7
"856d7573fffffff",0,3,0
"854ced13fffffff",1,1,1
"854cf0abfffffff",1,9,9
"854cf3abfffffff",1,3,3
"854cf607fffffff",0.5,2,1
"854cf68bfffffff",1,1,1
"854cf6a3fffffff",1,48,48
"854d0c63fffffff",1,1,1
"855e51affffffff",1,1,1
"855e62a7fffffff",1,1,1
"855e6503fffffff",1,1,1
"855e6583fffffff",1,1,1
"855e65b7fffffff",1,1,1
"8544b187fffffff",1,1,1
"85448607fffffff",0,1,0
"85442aa3fffffff",0,1,0
"854c8637fffffff",0,2,0
"85451b73fffffff",0,1,0
"85459e07fffffff",0,2,0
"85440ac3fffffff",0,1,0
"856c2447fffffff",0,1,0
"856d0167fffffff",0,1,0
"856d1a73fffffff",0,1,0
"856d5273fffffff",0,1,0
"854484abfffffff",0,3,0
"8544869bfffffff",0,1,0
"8544b453fffffff",0,2,0
"854435bbfffffff",0,1,0
"856c040bfffffff",0,1,0
"856c2557fffffff",0,2,0
"856c26c7fffffff",0,1,0
"856c2c77fffffff",0,2,0
"856c2ddbfffffff",0,1,0
"856d1923fffffff",0,1,0
"856d1a27fffffff",0,1,0
"856d2b53fffffff",0,1,0
"856d447bfffffff",0,1,0
"856d5c5bfffffff",0,2,0
"854554c7fffffff",0,2,0
"85441113fffffff",0,1,0
"854411d3fffffff",0,1,0
"85445673fffffff",0,7,0
"8544624bfffffff",0,1,0
"854470affffffff",0,1,0
"854471d3fffffff",0,1,0
"8566336ffffffff",0,1,0
"85670b77fffffff",0,1,0
"856746abfffffff",0,1,0
"85677367fffffff",0,1,0
"8567a6c7fffffff",0,1,0
"856c22d7fffffff",0,1,0
"856c238ffffffff",0,1,0
"856d0177fffffff",0,1,0
"856d09bbfffffff",0,1,0
"856d0d0bfffffff",0,1,0
"856d0e8bfffffff",0,1,0
"856d1537fffffff",0,1,0
"856d4e6bfffffff",0,1,0
"856d512bfffffff",0,1,0
"856d5c17fffffff",0,2,0
"856d5ccbfffffff",0,2,0
"8544841bfffffff",0,1,0
"85449da3fffffff",0,1,0
"854ce88bfffffff",0,2,0
"854cee0bfffffff",0,1,0
"854cee57fffffff",0,1,0
"854d4b17fffffff",0,1,0
"854d8427fffffff",0,1,0
"855e44d3fffffff",0,1,0
"8544e593fffffff",0,1,0
"85450923fffffff",0,1,0
"85454b17fffffff",0.0476190476190476,21,1
"8545510ffffffff",0.111111111111111,9,1
"8545597bfffffff",0,5,0
"854559a7fffffff",0,2,0
"854559cffffffff",0,1,0
"85455b3bfffffff",0.0434782608695652,23,1
"85455b57fffffff",0,3,0
"85457527fffffff",0.0476190476190476,21,1
"85440947fffffff",0,6,0
"8544095bfffffff",0,2,0
"85440993fffffff",0,5,0
"85440997fffffff",0,3,0
"85440bdbfffffff",0,4,0
"85440c2ffffffff",0,4,0
"85440e0bfffffff",0,2,0
"85440e23fffffff",0,3,0
"85440e27fffffff",0,3,0
"85440e5bfffffff",0,3,0
"85446447fffffff",0,7,0
"8544646ffffffff",0,9,0
"854464cffffffff",0,26,0
"85447073fffffff",0,157,0
"8544708bfffffff",0,19,0
"85447257fffffff",0,3,0
"85447263fffffff",0,34,0
"854472a3fffffff",0,129,0
"854472affffffff",0,70,0
"8544740bfffffff",0,1,0
"85447413fffffff",0,6,0
"85447443fffffff",0,4,0
"85447467fffffff",0,6,0
"85447583fffffff",0,5,0
"85447587fffffff",0,7,0
"85447593fffffff",0,1,0
"854475b7fffffff",0,2,0
"8566a193fffffff",0.25,4,1
"8566a1abfffffff",0,3,0
"8566b0bbfffffff",0.571428571428571,7,4
"8566b6c7fffffff",0,1,0
"856c245bfffffff",0,1,0
"856c260bfffffff",0,2,0
"856c2c3bfffffff",0,2,0
"856c2cabfffffff",0,5,0
"856c354bfffffff",0,1,0
"856c3587fffffff",0,4,0
"856d03abfffffff",0,2,0
"856d086ffffffff",0,4,0
"856d0a87fffffff",0,2,0
"856d0cb7fffffff",0,3,0
"856d0d47fffffff",0,5,0
"856d1003fffffff",0,2,0
"856d10c7fffffff",0,1,0
"856d113bfffffff",0,3,0
"856d11c7fffffff",0,2,0
"856d144bfffffff",0,7,0
"856d1c4bfffffff",0,2,0
"856d1d53fffffff",0,2,0
"856d1d6ffffffff",0,2,0
"856d2657fffffff",0,23,0
"856d4257fffffff",0,5,0
"856d42affffffff",0,3,0
"856d50a7fffffff",0,2,0
"856d519bfffffff",0,3,0
"856d5423fffffff",0,3,0
"856d5483fffffff",0,3,0
"856d56bbfffffff",0,4,0
"856d5ca3fffffff",0,5,0
"856d6357fffffff",0,2,0
"856d635bfffffff",0,6,0
"856d6b6ffffffff",0,2,0
"856d765bfffffff",0,5,0
"856d76cbfffffff",0,1,0
"856d76d7fffffff",0.5,16,8
"856dad33fffffff",0,4,0
"8544768bfffffff",0,9,0
"854486c7fffffff",0,279,0
"8544898ffffffff",0,21,0
"85448caffffffff",0,4,0
"8544006ffffffff",0,4,0
"8544009bfffffff",0,2,0
"85440137fffffff",0,1,0
"85440163fffffff",0,1,0
"8544018bfffffff",0,1,0
"8544019bfffffff",0,1,0
"85440303fffffff",0,2,0
"8544032bfffffff",0,7,0
"85440547fffffff",0,2,0
"85440577fffffff",0,3,0
"85440653fffffff",0,9,0
"8544068ffffffff",0,4,0
"854ced2bfffffff",0.5,2,1
"854d4a6bfffffff",0,1,0
"855e405bfffffff",0,7,0
"855e43d3fffffff",0.075,40,3
"855e4627fffffff",0,12,0
"855e462bfffffff",0,32,0
"85661203fffffff",0.333333333333333,3,1
"85441caffffffff",0,26,0
"85441e77fffffff",0,2134,0
"85442b2bfffffff",0,1,0
"854896abfffffff",0,3,0
"8566b007fffffff",0,5,0
"8566b643fffffff",0,3,0
"8566b64bfffffff",0,2,0
"856c159bfffffff",0,4,0
"856c217bfffffff",0,2,0
"856c252bfffffff",0,1,0
"856c2e4bfffffff",0,1,0
"856c316ffffffff",0,2,0
"856d4eabfffffff",0,2,0
"856d51affffffff",0,3,0
"856d51bbfffffff",0,3,0
"856d5c27fffffff",0,1,0
"856d6a43fffffff",0,2,0
"854486cffffffff",0,28,0
"854489cbfffffff",0,2,0
"8544a247fffffff",0,3,0
"8544a25bfffffff",0,2,0
"854cee4ffffffff",0,2,0
"855e4233fffffff",0,2,0
"8544b507fffffff",0,12,0
"8544b5d7fffffff",0,3,0
"854505d7fffffff",0,19,0
"854892c3fffffff",0,3,0
"85489467fffffff",0,6,0
"85489497fffffff",0,5,0
"854894c7fffffff",0,2,0
"854caac7fffffff",0,1,0
"854cc56bfffffff",0,2,0
"854ce80bfffffff",0,1,0
"8545227bfffffff",0,1,0
"854454d3fffffff",0,73,0
"8544758ffffffff",0,8,0
"85676937fffffff",0,7,0
"856d432bfffffff",0,4,0
"856d4dc7fffffff",0,7,0
"856d5623fffffff",0,2,0
"856d5d07fffffff",0,2,0
"856d760bfffffff",0,4,0
"856d7657fffffff",0,3,0
"8544860bfffffff",0,19,0
"85440563fffffff",0,3,0
"854cee7bfffffff",0,1,0
"855f492bfffffff",0,5,0
"855f4967fffffff",0,3,0
"8544b0d7fffffff",0,3,0
"8544b1d3fffffff",0.25,4,1
"8544286bfffffff",0,1,0
"8548945bfffffff",0,40,0
"8545981bfffffff",0,1,0
"85440d0bfffffff",0,2,0
"8566b61bfffffff",0,1,0
"856c23b3fffffff",0,4,0
"856d016ffffffff",0,1,0
"856d064bfffffff",0,3,0
"856d08d7fffffff",0,1,0
"856d0943fffffff",0,1,0
"856d0c8bfffffff",0,2,0
"856d0db3fffffff",0,1,0
"856d105bfffffff",0,3,0
"856d511bfffffff",0,4,0
"856d549bfffffff",0,3,0
"856d7363fffffff",0,2,0
"85448d27fffffff",0,37,0
"85448dd3fffffff",0,3,0
"8544031bfffffff",0,4,0
"85440553fffffff",0,2,0
"8544060bfffffff",0,7,0
"8544060ffffffff",0,4,0
"85440613fffffff",0,1,0
"855e4a2ffffffff",0,2,0
"85661103fffffff",0,5,0
"8544f257fffffff",0,65,0
"8544f2d7fffffff",0,27,0
"85489237fffffff",0,2,0
"85489243fffffff",0,4,0
"8548926ffffffff",0,52,0
"854892a7fffffff",0,7,0
"854892b3fffffff",0,2,0
"854893dbfffffff",0,1,0
"85489407fffffff",0,1,0
"85489427fffffff",0,4,0
"854894a3fffffff",0,1,0
"8548b267fffffff",0,1,0
"85499227fffffff",0,2,0
"854992b7fffffff",0,1,0
"85499363fffffff",0,1,0
"854cabc3fffffff",0.857142857142857,7,6
"85450b23fffffff",0,1,0
"8545544bfffffff",0,1,0
"854565bbfffffff",0,1,0
"85458837fffffff",0,31,0
"8545b297fffffff",0,1,0
"85489003fffffff",0,2,0
"85440927fffffff",0,3,0
"85440a23fffffff",0,2,0
"85440a33fffffff",0,1,0
"85440a37fffffff",0,1,0
"85440a3bfffffff",0,4,0
"85440b0ffffffff",0,4,0
"85440b1bfffffff",0,2,0
"8544100bfffffff",0,1,0
"85441013fffffff",0,1,0
"85441077fffffff",0,1,0
"8544107bfffffff",0,2,0
"854410cbfffffff",0,1,0
"8544110ffffffff",0,1,0
"854411abfffffff",0,1,0
"854411dbfffffff",0,1,0
"8544138ffffffff",0,1,0
"854413a3fffffff",0,2,0
"854413affffffff",0,16,0
"8544154ffffffff",0,1,0
"85441563fffffff",0,2,0
"85441643fffffff",0,2,0
"85445083fffffff",0,8,0
