"cell","value_from","value_to","delta","pct","n_from","n_to"
"82b987fffffffff",12.1224762925793,14.7484349212725,2.62595862869317,21.6618994775897,129,834
"82b997fffffffff",14.5064724565726,14.341635674814,-0.164836781758517,-1.13629817484562,64,329
"82b9b7fffffffff",14.2558854267926,14.0935877279465,-0.162297698846048,-1.1384610214461,58,367
"82ba27fffffffff",13.7515323249481,9.82437878867569,-3.92715353627243,-28.5579340794463,788,721
"82bb0ffffffffff",15.9941799155706,22.1430667921514,6.14888687658081,38.4445273783294,1142,1645
"82bb1ffffffffff",15.400071848317,7.1297879077112,-8.27028394060583,-53.7028919219597,148,362
"82bb2ffffffffff",15.5761669411447,25.6366598896369,10.0604929484923,64.5890159402267,1542,5675
"82bb47fffffffff",9.55122655122655,9.67904129090662,0.127814739680073,1.33820236589047,56,129
"82bb57fffffffff",14.0163176897936,23.799238550153,9.78292086035936,69.7966547054156,1475,7573
"82bb5ffffffffff",13.6349688466415,22.4871665768079,8.85219773016641,64.9227572848239,1252,1154
"82bb67fffffffff",12.6221510930122,11.6905702493529,-0.931580843659317,-7.38052362703101,568,152
"82bb77fffffffff",14.0902780763521,21.322595737669,7.23231766131687,51.3284239113418,978,2962
"82bc1ffffffffff",15.6907993966817,16.7366923272991,1.04589293061735,6.66564465057483,52,441
"82bc4ffffffffff",1.56551627375621,15.5260879978418,13.9605717240856,891.755132675135,3041,373
"82bc6ffffffffff",7.67874979641803,12.3402503471817,4.6615005507637,60.70650397983,440,2940
"82bc77fffffffff",1.98040123702286,7.68425824881296,5.7038570117901,288.015221620681,12518,2888
"82bcc7fffffffff",5.62841700742271,16.8851498563165,11.2567328488938,199.998202586065,105,253
"82bcdffffffffff",2.60240963855419,19.9948562486868,17.3924466101326,668.320865111587,83,275
"82bcf7fffffffff",9.25368325548153,27.3936523824904,18.1399691270089,196.029717315681,389,1407
"82be07fffffffff",15.1740949396254,15.9373457466365,0.763250807011053,5.0299593487972,710,117
"82be0ffffffffff",21.6622191135542,19.4594553270185,-2.20276378653564,-10.1686894356883,14448,162257
"82be17fffffffff",19.1245476813804,18.4684858583027,-0.656061823077703,-3.4304697502281,91,64
"82be1ffffffffff",9.78099100833873,21.3814952350622,11.6005042267234,118.602544638202,7890,50090
"82be27fffffffff",17.6234216560015,9.492125257621,-8.13129639838054,-46.1391468529693,232,60
"82be2ffffffffff",13.312632035509,16.4570889299013,3.14445689439235,23.6200992110733,4898,18461
"82be47fffffffff",15.3765337142729,11.8821721575872,-3.49436155668566,-22.7252879070015,909,26026
"82be4ffffffffff",22.8460510226868,17.1532116647706,-5.69283935791625,-24.9182642210817,925,20920
"82be57fffffffff",17.5942437945001,13.6565867188812,-3.9376570756189,-22.3803712260131,343,7065
"82be5ffffffffff",13.1531503027257,11.6774080738777,-1.47574222884798,-11.2196865000635,635,4131
"82be67fffffffff",17.9087112388024,20.5010907916978,2.59237955289543,14.4755226566978,63960,320220
"82be6ffffffffff",23.0128215622467,7.00669101380912,-16.0061305484375,-69.5530989328843,8914,311009
"82be77fffffffff",21.8819611817894,8.38361126815796,-13.4983499136315,-61.6871120531236,4783,252325
"82be8ffffffffff",32.935167577193,20.0093150456254,-12.9258525315676,-39.2463542238617,8401,188365
"82beaffffffffff",29.9147523699845,23.4315462364325,-6.48320613355196,-21.6722707691774,1796,43725
"82bec7fffffffff",15.969598257771,13.0476455281764,-2.92195272959465,-18.2969707968251,111,521
"82becffffffffff",17.775972260818,15.1634447485327,-2.61252751228528,-14.6969598846857,196,2459
"82bed7fffffffff",14.6295665607982,13.7366505252121,-0.892916035586035,-6.10350301135182,242,995
