"cell","spue","effort","target","sdm","bin"
"852b0d5bfffffff",0.142857142857143,35,5,100,3
"852b0dc7fffffff",0.125,72,9,100,2
"852b0dcbfffffff",0.0967741935483871,31,3,100,2
"852b1883fffffff",0.09,100,9,100,2
"852b19c7fffffff",0.596638655462185,119,71,100,4
"852b1b47fffffff",0.0636363636363636,110,7,100,2
"8534228bfffffff",0,31,0,100,0
"85342297fffffff",0,63,0,100,0
"85342617fffffff",0,77,0,100,0
"85342667fffffff",0.00377358490566038,265,1,100,1
"8534266ffffffff",0.0227272727272727,44,1,100,1
"8534348bfffffff",0.00444444444444444,450,2,100,1
"85343693fffffff",0.00367647058823529,272,1,100,1
"85464963fffffff",0.881188118811881,101,89,100,4
"85464e03fffffff",0.882352941176471,68,60,100,4
"854a696ffffffff",0.992248062015504,258,256,100,5
"855e5d93fffffff",0.363636363636364,33,12,100,3
"85a221c7fffffff",1,38,38,100,5
"85a25093fffffff",0.934226552984166,821,767,100,4
"85a30463fffffff",0.263157894736842,38,10,100,3
"85b4109bfffffff",1,335,335,100,5
"85be29affffffff",0.970588235294118,34,33,100,5
"85be6067fffffff",0.421428571428571,140,59,100,3
"85de866bfffffff",0,41,0,100,0
"85de914bfffffff",0,41,0,100,0
"85de919bfffffff",0,91,0,100,0
"85de9577fffffff",0.598930481283422,187,112,100,4
"85df024ffffffff",0,39,0,100,0
"85df04c7fffffff",1,56,56,100,5
"85df119bfffffff",1,36,36,100,5
"85e8825bfffffff",1,35,35,100,5
"85e882d7fffffff",1,36,36,100,5
"85e88677fffffff",1,30,30,100,5
"85e89527fffffff",1,39,39,100,5
"85e89873fffffff",0.977777777777778,45,44,100,5
"85e89babfffffff",1,46,46,100,5
"85e89c07fffffff",1,37,37,100,5
"85e89c57fffffff",0.659574468085106,47,31,100,4
"850836abfffffff",0,72,0,100,0
"85095d27fffffff",0.0588235294117647,34,2,100,2
"85182bdbfffffff",0,40,0,100,0
"8519012bfffffff",0,72,0,100,0
"851901a7fffffff",0.0212765957446809,188,4,100,1
"85190817fffffff",0,475,0,100,0
"85193587fffffff",0.00787728026533997,2412,19,100,1
"85194003fffffff",0.000886524822695035,1128,1,100,1
"85195207fffffff",0,66,0,100,0
"8519597bfffffff",0,113,0,100,0
"851959abfffffff",0,79,0,100,0
"851b823bfffffff",0.976958525345622,217,212,100,5
"851b83bbfffffff",0.920634920634921,63,58,100,4
"85280053fffffff",0.307692307692308,52,16,100,3
"8528006bfffffff",0.834862385321101,109,91,100,4
"85291353fffffff",0.393162393162393,117,46,100,3
"8529135bfffffff",0.452380952380952,42,19,100,3
"85291377fffffff",0.385416666666667,96,37,100,3
"852a040bfffffff",0.204081632653061,49,10,100,3
"852a0457fffffff",0.236220472440945,127,30,100,3
"852a0553fffffff",0.0921052631578947,76,7,100,2
"852a064ffffffff",0.16551724137931,145,24,100,3
"852a066ffffffff",0.0763358778625954,131,10,100,2
"852a1027fffffff",0.0704225352112676,71,5,100,2
"852a1033fffffff",0.636363636363636,44,28,100,4
"852a110ffffffff",0.166666666666667,48,8,100,3
"852a1c4bfffffff",0,44,0,100,0
"852a1c9bfffffff",0,91,0,100,0
"852a210ffffffff",0.0277777777777778,72,2,100,1
"852a211bfffffff",0.075,40,3,100,2
"852a21d7fffffff",0.139130434782609,115,16,100,3
"852a220bfffffff",0.0948275862068965,232,22,100,2
"852a2247fffffff",0.0811965811965812,234,19,100,2
"852ac6d7fffffff",0.0142857142857143,70,1,100,1
"852b1bcffffffff",0.0233644859813084,214,5,100,1
"852b1d43fffffff",0.132245849111564,3433,454,100,2
"852b1d5bfffffff",0.087215064420218,2018,176,100,2
"852b1dc3fffffff",0.0149253731343284,67,1,100,1
"852b212bfffffff",0.142857142857143,35,5,100,3
"85351a6ffffffff",0.00837520938023451,597,5,100,1
"85351bdbfffffff",0.0166666666666667,60,1,100,1
"8535a93bfffffff",0.0132743362831858,226,3,100,1
"8535ae27fffffff",0,40,0,100,0
"853cd4d7fffffff",0,75,0,100,0
"85480cb7fffffff",0.142506142506143,407,58,100,3
"85480d0ffffffff",0.0555555555555556,36,2,100,2
"85482333fffffff",0.939801285797779,1711,1608,100,4
"854823affffffff",0.95454153368412,11593,11066,100,4
"854833abfffffff",0.934782608695652,46,43,100,4
"856d68cbfffffff",1,100,100,100,5
"85ba1a8ffffffff",1,82,82,100,5
"85bcf6b7fffffff",1,49,49,100,5
"85be75d7fffffff",0.104166666666667,48,5,100,2
"85c984cbfffffff",0.00107066381156317,934,1,100,1
"85c9869bfffffff",0.972972972972973,74,72,100,5
"85c9b167fffffff",0.929577464788732,71,66,100,4
"850cdd1bfffffff",0.975,40,39,100,5
"850cedaffffffff",0.75,44,33,100,4
"8512b023fffffff",0.457142857142857,35,16,100,3
"8512b03bfffffff",0.801075268817204,372,298,100,4
"8512b493fffffff",0.5,32,16,100,3
"8513916bfffffff",0.354545454545455,110,39,100,3
"85139a0bfffffff",0.977961432506887,1452,1420,100,5
"85139abbfffffff",0.767441860465116,43,33,100,4
"85139e03fffffff",0.666666666666667,36,24,100,4
"8516012bfffffff",0.739583333333333,960,710,100,4
"85187293fffffff",0.0817204301075269,465,38,100,2
"85187413fffffff",0.010989010989011,91,1,100,1
"8518748bfffffff",0.0285714285714286,35,1,100,1
"85190c8ffffffff",0.0122591943957968,571,7,100,1
"85190e17fffffff",0,46,0,100,0
"85192533fffffff",0,42,0,100,0
"8519254ffffffff",0,33,0,100,0
"85194b83fffffff",0,75,0,100,0
"85195a4ffffffff",0.0444444444444444,45,2,100,2
"851d242ffffffff",0.936708860759494,395,370,100,4
"851d2507fffffff",0.997578692493947,413,412,100,5
"8522d047fffffff",0.919642857142857,112,103,100,4
"8528c3c3fffffff",0.864406779661017,59,51,100,4
"8528c62ffffffff",0.700636942675159,314,220,100,4
"8528d1abfffffff",0.681159420289855,69,47,100,4
"8529a52bfffffff",0.551515151515152,165,91,100,4
"8529a53bfffffff",0.491228070175439,57,28,100,3
"8529ad8bfffffff",0.828947368421053,152,126,100,4
"852a0253fffffff",0.0454545454545455,88,4,100,2
"852a0273fffffff",0.0466666666666667,150,7,100,2
"852a02c7fffffff",0.00925925925925926,108,1,100,1
"852a02cbfffffff",0.0638297872340425,94,6,100,2
"852a229bfffffff",0.198198198198198,111,22,100,3
"852a22c7fffffff",0.12093023255814,215,26,100,2
"852a2317fffffff",0.0571428571428571,35,2,100,2
"852a2323fffffff",0.0746268656716418,67,5,100,2
"852a232bfffffff",0.143939393939394,132,19,100,3
"852a246ffffffff",0.175213675213675,234,41,100,3
"852a24cbfffffff",0.1,40,4,100,2
"852a256ffffffff",0.152542372881356,59,9,100,3
"852a2573fffffff",0.225806451612903,31,7,100,3
"852a25cbfffffff",0.09375,32,3,100,2
"852af093fffffff",0,34,0,100,0
"852af0bbfffffff",0,93,0,100,0
"852af15bfffffff",0.00462962962962963,216,1,100,1
"852af4b7fffffff",0,40,0,100,0
"852af553fffffff",0.0869565217391304,92,8,100,2
"852af6bbfffffff",0.0263157894736842,76,2,100,1
"852b29b3fffffff",0.111111111111111,45,5,100,2
"852b2ba3fffffff",0.0555555555555556,36,2,100,2
"85ac1257fffffff",0.826086956521739,161,133,100,4
"85ad3273fffffff",0.987854251012146,247,244,100,5
"85bb2da7fffffff",0.730769230769231,104,76,100,4
"85bb500ffffffff",0.0043859649122807,456,2,100,1
"85bb5047fffffff",0.00245098039215686,408,1,100,1
"85be0caffffffff",0.980769230769231,52,51,100,5
"85be1a87fffffff",0.818181818181818,33,27,100,4
"85cf324bfffffff",0.984375,64,63,100,5
"85e1a693fffffff",0.09375,32,3,100,2
"85e38ecbfffffff",1,52,52,100,5
"8506cb97fffffff",0.768292682926829,82,63,100,4
"8507467bfffffff",0.954732510288066,243,232,100,4
"85074a63fffffff",0,44,0,100,0
"85075123fffffff",1,540,540,100,5
"85075517fffffff",0.904761904761905,84,76,100,4
"850c420bfffffff",0.482617586912065,489,236,100,3
"850c5ac3fffffff",0.977142857142857,350,342,100,5
"850c5e43fffffff",1,132,132,100,5
"851860d3fffffff",0,157,0,100,0
"85190b9bfffffff",0.0114613180515759,349,4,100,1
"85190c0bfffffff",0.00172512938470385,1739,3,100,1
"851b8e9bfffffff",0,54,0,100,0
"851b9993fffffff",0.463414634146341,41,19,100,3
"851b9dc7fffffff",0.0333333333333333,30,1,100,1
"852831c7fffffff",0.372881355932203,177,66,100,3
"85283407fffffff",0.0571428571428571,35,2,100,2
"852835c3fffffff",0.513513513513513,37,19,100,3
"8528c307fffffff",0.928571428571429,56,52,100,4
"8528c30bfffffff",0.923076923076923,130,120,100,4
"85291a73fffffff",0.532608695652174,92,49,100,3
"8529a50ffffffff",0.684049079754601,326,223,100,4
"852a31c3fffffff",0.444221967963387,3496,1553,100,3
"852a3467fffffff",0.0862068965517241,58,5,100,2
"852b0a2ffffffff",0.1,70,7,100,2
"852b0bdbfffffff",0.105263157894737,38,4,100,2
"852b340ffffffff",0.781818181818182,55,43,100,4
"855d1017fffffff",0.047244094488189,127,6,100,2
"855d12b3fffffff",0.210526315789474,95,20,100,3
"855d13cbfffffff",0.0263157894736842,76,2,100,1
"8582330ffffffff",0.990476190476191,105,104,100,5
"858f2e07fffffff",1,46,46,100,5
"85a62267fffffff",1,153,153,100,5
"85b91103fffffff",0.0267857142857143,112,3,100,1
"85ba1a0ffffffff",1,60,60,100,5
"85ba1a17fffffff",1,107,107,100,5
"85be68dbfffffff",0.0133928571428571,224,3,100,1
"85bf6b63fffffff",0.0294117647058824,34,1,100,1
"85df1433fffffff",0.573033707865168,89,51,100,4
"85df1567fffffff",1,33,33,100,5
"85df30a3fffffff",1,102,102,100,5
"85df3107fffffff",1,36,36,100,5
"85df3167fffffff",0.983870967741935,62,61,100,5
"85df33bbfffffff",0.928057553956835,139,129,100,4
"85df3517fffffff",1,166,166,100,5
"85df357bfffffff",0.98047419804742,717,703,100,5
"85df35b7fffffff",1,72,72,100,5
"85448603fffffff",0,130,0,100,0
"855f13d7fffffff",0,48,0,100,0
"8544b13bfffffff",0,894,0,100,0
"8544b50bfffffff",0,41,0,100,0
"85192837fffffff",0,59,0,100,0
"85192937fffffff",0,34,0,100,0
"85192973fffffff",0,47,0,100,0
"851974d7fffffff",0,33,0,100,0
"851976affffffff",0,75,0,100,0
"8519400ffffffff",0,1506,0,100,0
"851940b3fffffff",0,30,0,100,0
"851941affffffff",0,193,0,100,0
"85194aa3fffffff",0,77,0,100,0
"85195baffffffff",0,432,0,100,0
"851970d7fffffff",0,343,0,100,0
"85190a87fffffff",0,195,0,100,0
"85190a93fffffff",0,54,0,100,0
"85190ab7fffffff",0,87,0,100,0
"851946b7fffffff",0,39,0,100,0
"85342607fffffff",0,52,0,100,0
"8534266bfffffff",0,69,0,100,0
"85447013fffffff",0,174,0,100,0
"854472bbfffffff",0,98,0,100,0
"854472c7fffffff",0,33,0,100,0
"85464bbbfffffff",0,37,0,100,0
"85a30c03fffffff",0,33,0,100,0
"852a1c0ffffffff",0,30,0,100,0
"852a21a3fffffff",0,30,0,100,0
"85945003fffffff",0,166,0,100,0
"85c9846ffffffff",0,166,0,100,0
"85c984c7fffffff",0,60,0,100,0
"85c9b117fffffff",0,140,0,100,0
"85182587fffffff",0,355,0,100,0
"8518746bfffffff",0,160,0,100,0
"85b91133fffffff",0,102,0,100,0
"85df6b4bfffffff",0,51,0,100,0
"85180133fffffff",0,72,0,100,0
"85196327fffffff",0,58,0,100,0
"8546414ffffffff",0,611,0,100,0
"85182cbbfffffff",0,448,0,100,0
"85190837fffffff",0,115,0,100,0
"85195933fffffff",0,43,0,100,0
"852ad167fffffff",0,34,0,100,0
"852b1dd7fffffff",0,42,0,100,0
"85190b37fffffff",0,101,0,100,0
"85195347fffffff",0,68,0,100,0
"8519564bfffffff",0,76,0,100,0
"852b0a77fffffff",0,39,0,100,0
"8519402bfffffff",0,43,0,100,0
"85184573fffffff",0,78,0,100,0
"85184cabfffffff",0,184,0,100,0
"8518769bfffffff",0,30,0,100,0
"8585a447fffffff",0,36,0,100,0
"852ad14ffffffff",0,75,0,100,0
"8539224bfffffff",0,35,0,100,0
"85bb503bfffffff",0,61,0,100,0
"85bb5233fffffff",0,50,0,100,0
"8518604ffffffff",0,102,0,100,0
"8518605bfffffff",0,205,0,100,0
"85186287fffffff",0,385,0,100,0
"853931d7fffffff",0,32,0,100,0
"8544f2c3fffffff",0,74,0,100,0
"852ad57bfffffff",0,37,0,100,0
"855f131bfffffff",0,33,0,100,0
"85196b73fffffff",0,49,0,100,0
"851f211bfffffff",0,91,0,100,0
"851f214ffffffff",0,1253,0,100,0
"851f330bfffffff",0,30,0,100,0
"851f2397fffffff",0,30,0,100,0
"851f239bfffffff",0,45,0,100,0
"851f2513fffffff",0,132,0,100,0
"85099a27fffffff",0,49,0,100,0
"8519457bfffffff",0,59,0,100,0
"85195437fffffff",0,128,0,100,0
"850c165bfffffff",0,40,0,100,0
"85446ccffffffff",0,947,0,100,0
"8544a19bfffffff",0,272,0,100,0
"852af337fffffff",0,54,0,100,0
"8544d543fffffff",0,202,0,100,0
"85012b37fffffff",0.387096774193548,31,12,100,3
"85012b73fffffff",0.433333333333333,30,13,100,3
"8501424bfffffff",0.151515151515152,33,5,100,3
"850155d3fffffff",0.0909090909090909,33,3,100,2
"8501760ffffffff",0.314285714285714,35,11,100,3
"8509a457fffffff",0.0476190476190476,42,2,100,2
"8509a517fffffff",0.0666666666666667,60,4,100,2
"8509a56ffffffff",0,41,0,100,0
"8509a5b7fffffff",0.0967741935483871,31,3,100,2
"8509ac97fffffff",0,53,0,100,0
"8518048bfffffff",0,47,0,100,0
"85184423fffffff",0,75,0,100,0
"85184527fffffff",0,229,0,100,0
"851849d3fffffff",0,163,0,100,0
"85192813fffffff",0.0236051502145923,466,11,100,1
"85192817fffffff",0.00467289719626168,214,1,100,1
"85192893fffffff",0,146,0,100,0
"85192953fffffff",0,71,0,100,0
"85192a67fffffff",0.0101694915254237,295,3,100,1
"85192b13fffffff",0,42,0,100,0
"85192b73fffffff",0.000786782061369001,1271,1,100,1
"85196453fffffff",0.0126582278481013,79,1,100,1
"85197637fffffff",0,48,0,100,0
"8528d837fffffff",0.991596638655462,238,236,100,5
"8528dd17fffffff",0.770833333333333,48,37,100,4
"8528ddd7fffffff",0.877049180327869,122,107,100,4
"8528deb3fffffff",0.972727272727273,110,107,100,5
"8528e643fffffff",0.166666666666667,30,5,100,3
"8528e64ffffffff",0.6875,48,33,100,4
"8528e6c7fffffff",0.675675675675676,37,25,100,4
"8528f1b3fffffff",0.125,40,5,100,2
"852a1a57fffffff",0.0526315789473684,57,3,100,2
"852a1ab3fffffff",0.0169491525423729,59,1,100,1
"852a1b5bfffffff",0,39,0,100,0
"852a352bfffffff",0.0206185567010309,97,2,100,1
"852a4c17fffffff",1,74,74,100,5
"852aad23fffffff",0.0606060606060606,66,4,100,2
"852b0d13fffffff",0.347826086956522,46,16,100,3
"852b186bfffffff",0,95,0,100,0
"852b18bbfffffff",0.257383966244726,237,61,100,3
"852b1907fffffff",0.25,56,14,100,3
"852b1933fffffff",0.0394736842105263,76,3,100,2
"852b1977fffffff",0.2,45,9,100,3
"852b19abfffffff",0.203703703703704,54,11,100,3
"852b19d3fffffff",0.386138613861386,101,39,100,3
"852b1b23fffffff",0.118320610687023,262,31,100,2
"852b1b37fffffff",0,37,0,100,0
"852b1b43fffffff",0.0192307692307692,52,1,100,1
"85342053fffffff",0,40,0,100,0
"8534228ffffffff",0,79,0,100,0
"85342657fffffff",0.00305343511450382,1310,4,100,1
"85343473fffffff",0,47,0,100,0
"85464927fffffff",0.0740740740740741,81,6,100,2
"8546497bfffffff",0.434782608695652,69,30,100,3
"85464b83fffffff",0.166666666666667,54,9,100,3
"85464b93fffffff",0.666666666666667,105,70,100,4
"8594a8d7fffffff",0.942307692307692,52,49,100,4
"859b0cc7fffffff",1,80,80,100,5
"859b0ccffffffff",1,82,82,100,5
"85a250abfffffff",0.980392156862745,51,50,100,5
"85a30403fffffff",0.551181102362205,127,70,100,4
"85a3040ffffffff",0.235294117647059,34,8,100,3
"85a59217fffffff",1,202,202,100,5
"85de821bfffffff",0.133333333333333,75,10,100,3
"85de8223fffffff",0,30,0,100,0
"85de828ffffffff",0.0416666666666667,48,2,100,2
"85de9087fffffff",0.0133333333333333,75,1,100,1
"85df04a7fffffff",0.0930232558139535,43,4,100,2
"85e8820bfffffff",1,66,66,100,5
"85e8828bfffffff",1,42,42,100,5
"85e882d3fffffff",1,39,39,100,5
"85e8866ffffffff",1,39,39,100,5
"85e89107fffffff",0.991596638655462,119,118,100,5
"85e8910bfffffff",0.973684210526316,38,37,100,5
"85e89137fffffff",0.912621359223301,103,94,100,4
"85e8989bfffffff",0.962962962962963,81,78,100,5
"85e89c23fffffff",1,33,33,100,5
"850689b7fffffff",0.958762886597938,194,186,100,4
"85128253fffffff",1,39,39,100,5
"8518663bfffffff",0,78,0,100,0
"85186a77fffffff",0.00200400801603206,499,1,100,1
"8519080ffffffff",0.000350877192982456,2850,1,100,1
"8519403bfffffff",0,106,0,100,0
"8519500ffffffff",0,664,0,100,0
"85195063fffffff",0.000984736582964057,2031,2,100,1
"8519509bfffffff",0,64,0,100,0
"851956abfffffff",0,80,0,100,0
"85195a03fffffff",0,425,0,100,0
"85195a1bfffffff",0,111,0,100,0
"851b838bfffffff",0.863636363636364,44,38,100,4
"852803c3fffffff",0.790322580645161,62,49,100,4
"852806a3fffffff",0.551724137931034,58,32,100,4
"852819d3fffffff",0.171428571428571,35,6,100,3
"85281d53fffffff",0.175,40,7,100,3
"85281ddbfffffff",0.800738007380074,271,217,100,4
"85291267fffffff",0.779816513761468,218,170,100,4
"852912c3fffffff",0.032258064516129,31,1,100,1
"852a044ffffffff",0.174927113702624,343,60,100,3
"852a04b7fffffff",0.0294117647058824,34,1,100,1
"852a058bfffffff",0.0545454545454545,55,3,100,2
"852a061bfffffff",0.0948275862068965,116,11,100,2
"852a064bfffffff",0.233415233415233,407,95,100,3
"852a0687fffffff",0.0119047619047619,168,2,100,1
"852a102bfffffff",0.880597014925373,67,59,100,4
"852a1c17fffffff",0.024390243902439,41,1,100,1
"852a1c8bfffffff",0,63,0,100,0
"852a1ccbfffffff",0.181818181818182,88,16,100,3
"852a20cffffffff",0.656716417910448,67,44,100,4
"852a2173fffffff",0.0222222222222222,45,1,100,1
"852a21cffffffff",0.0606060606060606,33,2,100,2
"852a2217fffffff",0.331168831168831,616,204,100,3
"852a226ffffffff",0.255789473684211,950,243,100,3
"852a2273fffffff",0.101075268817204,465,47,100,2
"852a2283fffffff",0.207650273224044,183,38,100,3
"852a2287fffffff",0.309090909090909,165,51,100,3
"852ad5affffffff",0.0175438596491228,57,1,100,1
"852b1b9bfffffff",0.076171875,1024,78,100,2
"852b1d0bfffffff",0.382830626450116,431,165,100,3
"852b1d6bfffffff",0.5,618,309,100,3
"852b1dcbfffffff",0.09375,64,6,100,2
"85351b7bfffffff",0,36,0,100,0
"85351ba3fffffff",0.09375,32,3,100,2
"8535a843fffffff",0,105,0,100,0
"8544a52bfffffff",0.00943396226415094,106,1,100,1
"85464e77fffffff",0.786324786324786,117,92,100,4
"85465d8bfffffff",0.645161290322581,31,20,100,4
"85480cb3fffffff",0.166666666666667,36,6,100,3
"85480d57fffffff",0,44,0,100,0
"85480dd7fffffff",0.051948051948052,385,20,100,2
"854823a7fffffff",0.959700093720712,1067,1024,100,4
"85482ed3fffffff",0.90625,64,58,100,4
"85483693fffffff",1,981,981,100,5
"85945007fffffff",0.00277008310249307,361,1,100,1
"85945057fffffff",0.0625,32,2,100,2
"85948033fffffff",0.00153609831029186,651,1,100,1
"85bb0343fffffff",1,34,34,100,5
"85bc8983fffffff",0.980519480519481,154,151,100,5
"85be74b7fffffff",0.692307692307692,39,27,100,4
"85be8dd7fffffff",0.0487804878048781,41,2,100,2
"85c98627fffffff",0.0181818181818182,55,1,100,1
"85c99c07fffffff",0.938519447929737,797,748,100,4
"85c9b127fffffff",0.00126422250316056,791,1,100,1
"85e45013fffffff",0.0857142857142857,35,3,100,2
"85e4552ffffffff",0.09375,32,3,100,2
"85e4566ffffffff",0.138888888888889,36,5,100,3
"85e45e4bfffffff",0.146341463414634,41,6,100,3
"850ce9a7fffffff",0.918367346938776,49,45,100,4
"85139a5bfffffff",0.882882882882883,111,98,100,4
"85139a93fffffff",0.846153846153846,65,55,100,4
"8518747bfffffff",0.00481927710843374,415,2,100,1
"85190eaffffffff",0.00985221674876847,203,2,100,1
"85192587fffffff",0,44,0,100,0
"85194a73fffffff",0.00900900900900901,111,1,100,1
"85195b73fffffff",0,127,0,100,0
"85197207fffffff",0.0847457627118644,59,5,100,2
"851aa01bfffffff",0.0154525386313466,906,14,100,1
"851aa04bfffffff",0.714285714285714,63,45,100,4
"851aa467fffffff",0.825,40,33,100,4
"851d24b3fffffff",0.705882352941177,68,48,100,4
"851d24bbfffffff",0.892857142857143,336,300,100,4
"851db4c3fffffff",0.954128440366973,109,104,100,4
"8522d04ffffffff",0.968115942028986,345,334,100,5
"8529a57bfffffff",0.418181818181818,55,23,100,3
"8529a587fffffff",0.0633802816901408,142,9,100,2
"8529a593fffffff",0.0555555555555556,36,2,100,2
"852a0043fffffff",0.0294117647058824,34,1,100,1
"852a0287fffffff",0.0927835051546392,97,9,100,2
"852a02b3fffffff",0.146853146853147,143,21,100,3
"852a02b7fffffff",0,188,0,100,0
"852a230ffffffff",0.363636363636364,33,12,100,3
"852a236ffffffff",0.370967741935484,62,23,100,3
"852a2377fffffff",0.138297872340426,94,13,100,3
"852a2423fffffff",0.0506329113924051,158,8,100,2
"852a2467fffffff",0.228723404255319,188,43,100,3
"852a255bfffffff",0.255813953488372,43,11,100,3
"852a256bfffffff",0.0657894736842105,76,5,100,2
"852a2637fffffff",0.163763066202091,287,47,100,3
"852a26d7fffffff",0.0857142857142857,35,3,100,2
"852af00bfffffff",0.0434782608695652,46,2,100,2
"852af0d3fffffff",0.401360544217687,147,59,100,3
"852af147fffffff",0.0638297872340425,47,3,100,2
"852af463fffffff",0.0416666666666667,72,3,100,2
"85484b0ffffffff",0.032258064516129,31,1,100,1
"854cf687fffffff",0.999715180860154,3511,3510,100,5
"854cf68ffffffff",1,112,112,100,5
"854cf6bbfffffff",1,688,688,100,5
"854f4917fffffff",0.0540540540540541,37,2,100,2
"8566a27bfffffff",0.973333333333333,75,73,100,5
"85ad3283fffffff",0.993966817496229,663,659,100,5
"85ad3293fffffff",0.998782714546561,3286,3282,100,5
"85bb5067fffffff",0.0213675213675214,234,5,100,1
"85bea9bbfffffff",0.5,34,17,100,3
"85e38e43fffffff",1,52,52,100,5
"85e42aabfffffff",0.0882352941176471,34,3,100,2
"8506dc6ffffffff",0.1,120,12,100,2
"85075137fffffff",1,972,972,100,5
"850c421bfffffff",0.732773109243697,595,436,100,4
"850c4423fffffff",1,31,31,100,5
"850c4473fffffff",0.846153846153846,39,33,100,4
"850c5883fffffff",0.757575757575758,66,50,100,4
"850c5acffffffff",0.842364532019704,203,171,100,4
"85190873fffffff",0.00116959064327485,855,1,100,1
"851908c7fffffff",0.00302114803625378,331,1,100,1
"85190ba7fffffff",0.0050251256281407,199,1,100,1
"8519484ffffffff",0.00302114803625378,662,2,100,1
"85283183fffffff",0.44,50,22,100,3
"852831d3fffffff",0.427860696517413,201,86,100,3
"85283427fffffff",0.850220264317181,227,193,100,4
"85283497fffffff",0.619047619047619,42,26,100,4
"852834affffffff",0.702020202020202,198,139,100,4
"852834c7fffffff",0.822636063771303,14552,11971,100,4
"85283513fffffff",0.176470588235294,34,6,100,3
"8528354bfffffff",0.906801007556675,397,360,100,4
"8528355bfffffff",0.834645669291339,127,106,100,4
"85283567fffffff",0.75031847133758,785,589,100,4
"85283577fffffff",0.822222222222222,180,148,100,4
"8528c263fffffff",0.951076320939335,511,486,100,4
"85291a0bfffffff",0.4,40,16,100,3
"85291a53fffffff",0.2,45,9,100,3
"8529a197fffffff",0.0869565217391304,46,4,100,2
"8529a48ffffffff",0.311355311355311,273,85,100,3
"852a3093fffffff",0.283950617283951,324,92,100,3
"852a3113fffffff",0.34375,192,66,100,3
"852a3423fffffff",0.131782945736434,129,17,100,2
